LABEL,TEXT,URL,EMAIL,PHONE
legit,Can u get pic msgs to your phone?,No,No,No
legit,I plane to give on this month end.,No,No,No
legit,Can ü call me at 10:10 to make sure dat i've woken up...,No,No,No
legit,Tmrw. Im finishing 9 doors,No,No,No
smishing,Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,No,No,yes
smishing,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",No,No,yes
smishing,"	Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.",yes,No,yes
legit,Well you told others you'd marry them...,No,No,No
legit,But really quite funny lor wat... Then u shd haf run shorter distance wat...,No,No,No
legit,Where is it. Is there any opening for mca.,No,No,No
legit,Ok. She'll be ok. I guess,No,No,No
legit,Whats the staff name who is taking class for us?,No,No,No
legit,I've reached home n i bathe liao... U can call me now...,No,No,No
legit,Y bishan lei... I tot ü say lavender?,No,No,No
legit,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",No,No,No
legit,Well i know Z will take care of me. So no worries.,No,No,No
legit,I'm going out to buy mum's present ar.,No,No,No
legit,Honey boo I'm missing u.,No,No,No
legit,Thanks for sending this mental ability question..,No,No,No
legit,Ok try to do week end course in coimbatore.,No,No,No
legit,Oh ok no prob..,No,No,No
smishing,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,No,No,No
legit,"Come round, it's . ",No,No,No
legit,yes. Nigh you cant aha.,No,No,No
legit,"HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX",No,No,No
legit,"Miss ya, need ya, want ya, love ya.",No,No,No
legit,"Hmm well, night night ",No,No,No
smishing,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,No,No,yes
legit,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight",No,No,No
legit,Ok... Then r we meeting later?,No,No,No
smishing,u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),No,No,yes
legit,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd,No,No,No
smishing,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,No,No,yes
smishing,"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been De-Activated. To Activate call customer care for help 6200992462 now.",No,No,yes
legit,Where do you need to go to get it?,No,No,No
legit,Hey i've booked the 2 lessons on sun liao...,No,No,No
legit,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),No,No,No
legit,No. I.ll meet you in the library,No,No,No
legit,But we havent got da topic yet rite?,No,No,No
legit,Not directly behind... Abt 4 rows behind ü...,No,No,No
legit,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.",No,No,No
legit,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",No,No,No
legit,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),No,No,No
legit,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,No,No,No
legit,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",No,No,No
legit,"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D",No,No,No
legit,I am on the way to ur home,No,No,No
smishing,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,yes,No,yes
legit,Dude just saw a parked car with its sunroof popped up. Sux,No,No,No
legit,"Sir, waiting for your letter.",No,No,No
legit,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,No,No,No
legit,2marrow only. Wed at  &lt;#&gt;  to 2 aha.,No,No,No
legit,K. Did you call me just now ah?,No,No,No
smishing,We regret to inform you that your NAB card is now locked. To unlock please update security details at http://www.nabmobile,yes,No,No
legit,Pathaya enketa maraikara pa',No,No,No
legit,Dunno y u ask me.,No,No,No
legit,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,No,No,No
legit,Sorry . I will be able to get to you. See you in the morning.,No,No,No
legit,You said not now. No problem. When you can. Let me know.,No,No,No
legit,"Probably not, still going over some stuff here",No,No,No
legit,Hello! Good week? Fancy a drink or something later?,No,No,No
legit,You will be in the place of that man,No,No,No
legit,But you dint in touch with me.,No,No,No
legit,did u get that message,No,No,No
legit,I don't think he has spatula hands!,No,No,No
legit,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,No,No,No
legit,I am on the way to office,No,No,No
legit,I know girls always safe and selfish know i got it pa. Thank you. good night.,No,No,No
legit,"Its ok chikku, and its my 1 of favourite song..:-)",No,No,No
legit,I'm now but have to wait till 2 for the bus to pick me.,No,No,No
smishing,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. CustCare:08718720201,No,No,yes
legit,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",No,No,No
legit,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,No,No,No
legit,I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,No,No,No
legit,Thank you baby! I cant wait to taste the real thing...,No,No,No
legit,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ",No,No,No
legit,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,No,No,No
legit,"Oh fine, I'll be by tonight",No,No,No
legit,Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids .,No,No,No
legit,Hi Dev Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem.. Wating for your reply.,No,No,No
legit,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! ",No,No,No
legit,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.,No,No,No
legit,Dear i am not denying your words please,No,No,No
legit,What you need. You have a person to give na.,No,No,No
legit,Ok lor. Msg me b4 u call.,No,No,No
legit,yes baby! We can study all the positions of the kama sutra ;),No,No,No
legit,No:-)i got rumour that you going to buy apartment in Mumbai�,No,No,No
legit,Thinkin about someone is all good. No drugs for that,No,No,No
legit,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,No,No,No
legit,Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.,No,No,No
legit,A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),No,No,No
legit,But i'm surprised she still can guess right lor...,No,No,No
legit,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,No,No,No
smishing,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only ..To stop go2 notxt.co.uk,yes,No,No
smishing,"Update Message to User,Log on to Verity your login and choose your Existing Questions and Answers correctly Click http://tdbankmobile.cleanbeautytalk.c om/tdmobile Internet support team.",yes,No,No
legit,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,No,No,No
legit,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,No,No,No
legit,Umma my life and vava umma love you lot dear,No,No,No
legit,"Sorry, I'll call later..busy in meeting",No,No,No
legit,Yup ok thanx...,No,No,No
legit,Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola,No,No,No
legit,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",No,No,No
legit,Ooooooh I forgot to tell u I can get on yoville on my phone,No,No,No
legit,Thought praps you meant another one. Goodo! I'll look tomorrow,No,No,No
legit,I have printed it oh. So  &lt;#&gt;  come upstairs,No,No,No
legit,I had askd u a question some hours before. Reply to that,No,No,No
legit,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",No,No,No
legit,Also remember the beads don't come off. Ever.,No,No,No
legit,I know a few people I can hit up and hit to the yes,No,No,No
legit,Sent me de webadres for geting salary slip,No,No,No
smishing,WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,No,No,yes
legit,Easy ah?sen got selected means its good..,No,No,No
legit,"What do u reckon as need 2 arrange transport if u can't do it, thanks",No,No,No
legit,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",No,No,No
legit,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,No,No,No
legit,(You didn't hear it from me),No,No,No
legit,Ok... U enjoy ur shows...,No,No,No
smishing,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",No,No,No
legit,You tell what happen dont behave like this to me. Ok no need to say,No,No,No
legit,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin,No,No,No
legit,What about this one then.,No,No,No
legit,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.,No,No,No
legit,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",No,No,No
smishing,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001809 from land line. Claim M95. Valid12hrs only,No,No,yes
legit,AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.,No,No,No
legit,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,No,No,No
legit,"And that's fine, I got enough bud to last most of the night at least",No,No,No
legit,"My life Means a lot to me, Not because I love my life, But because I love the people in my life�.",No,No,No
legit,You were supposed to wake ME up &gt;:(,No,No,No
legit,Ball is moving a lot.will spin in last :)so very difficult to bat:),No,No,No
smishing,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max,yes,No,yes
legit,Even if he my friend he is a priest call him now,No,No,No
smishing,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,yes,No,No
legit,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at",No,No,No
